source_index,word,category
40659,underage girl&paid to have sex,低俗色情
40681,mainstream republicans&fascists,涉政
40688,nigga,涉敏
40728,shit,低俗色情
40728,bitch,低俗色情
40744,ass&dummy,低俗色情
40756,ukraine&fraud,涉政
40798,what the fuck,低俗色情
40813,damn,低俗色情
40829,shit,低俗色情
40832,niggas,涉敏
40832,nigga,涉敏
40835,sad little creature,价值观
40836,daddy meat,低俗色情
40857,take out behind the woodshed,暴力恐怖
40860,tear it off,暴力恐怖
40861,ghadar agents,涉政
40861,lakh lanat,宗教
40881,shit,低俗色情
40887,underboob,低俗色情
40921,fucking,低俗色情
40929,hate women and girls,涉敏
40949,chinese communist party&evil terrorist organization&eliminate,涉政
40950,perverse h link,低俗色情
40954,findom&finsub&paypig,低俗色情
40955,stfu,低俗色情
40960,shitty,低俗色情
40962,sleep with old women,低俗色情
40965,creampie&onlyfans,低俗色情
40966,touch her round ass&slamming her hips down&taking in his entire dick,低俗色情
40977,shit,低俗色情
40980,stfu,低俗色情
41007,turk idiot,涉敏
41041,black man,涉敏
41043,fucking,低俗色情
41068,sweaty in the bedroom,低俗色情
41085,fucking,低俗色情
41088,khalistan,涉政
41088,separate punjab from india,涉政
41105,fucking,低俗色情
41115,fucking,低俗色情
41133,wtf,低俗色情
41167,why would anyone listen to anything @user has to say?,涉敏
41174,terrorist,暴力恐怖
41174,allah&mohammed,宗教
41174,weaklings,涉敏
41174,idyot,低俗色情
41174,foul thing,低俗色情
41186,f slur,涉敏
41187,omfg,低俗色情
41192,shut up,低俗色情
41195,holy fuck,低俗色情
41202,ain’t shit,低俗色情
41208,belong in jail,涉敏
41214,piece of 💩,低俗色情
41214,end all mandates,涉政
41217,bangbros&valentina jewels&big ass&pounded,低俗色情
41233,attack his belly rubbing it like no tomorrow,低俗色情
41237,dementia joe,涉政
41240,fucking,低俗色情
41247,can't be arsed,低俗色情
41264,cameltoe,低俗色情
41268,what the fuck,低俗色情
41283,tf,低俗色情
41301,مریم_رجوی_گه_خورد&مریم_رجوی_گوه_خورد,涉政
41309,sexy as f*ck,低俗色情
41309,damn,低俗色情
41333,fuckgirl,低俗色情
41338,get spoiled,低俗色情
41345,way worse,涉敏
41348,choke u soon,暴力恐怖
41349,islamists&muslims,宗教
41349,spoiled brats,价值观
41354,damn,低俗色情
41379,shit,低俗色情
41389,ignorant clown,涉敏
41403,nigga,涉敏
41405,dicks,低俗色情
41406,ass,低俗色情
41408,cum,低俗色情
41430,damn,低俗色情
41436,get you,暴力恐怖
41440,nsfw,低俗色情
41463,fucking,低俗色情
41473,damn,低俗色情
41481,black,涉敏
41485,na the mother me,涉敏
41487,moron,低俗色情
41503,ass,低俗色情
41519,fucking,低俗色情
41523,bitch,低俗色情
41527,stup*d,低俗色情
41527,white boy,涉敏
41527,roc army,涉政
41529,cheating on their wives,低俗色情
41529,cute lil kid body,未成年
41529,filming when they do,低俗色情
41529,force their wives to watch,低俗色情
41532,fucking,低俗色情
41540,scumbag,低俗色情
41542,shit,低俗色情
41548,massage&dating,低俗色情
41550,coming for you,暴力恐怖
41552,bitch,低俗色情
41552,fuckin,低俗色情
41554,hate women,涉敏
41556,coward,涉敏
41563,asianpornstar&asian&porn,低俗色情
41571,useless old man,涉敏
41574,sex work,低俗色情
41579,riot&bethunana,暴力恐怖
41581,evilgop&rats,涉政
41593,dammit,低俗色情
41596,big milkers,低俗色情
41604,squeezin titties,低俗色情
41618,awful tweet,涉敏
41632,black friend,涉敏
41644,baldies,涉敏
41651,sh1te,低俗色情
41655,anisdd,低俗色情
41673,swear to god,宗教
41674,whooping that ass,低俗色情
41690,sensation play,低俗色情
41714,smut scenes,低俗色情
41718,bomb,暴力恐怖
41729,shit,低俗色情
41743,nigga,涉敏
41743,eat ass,低俗色情
41743,munch,低俗色情
41744,fucked,低俗色情
41770,drug addict,涉敏
41780,fuck you,低俗色情
41786,beat&hoe,暴力恐怖
41813,bastards,低俗色情
41815,glue and powder,低俗色情
41818,black&racist,涉敏
41833,libtard,涉敏
41835,body all day long,低俗色情
41837,take you&😋,低俗色情
41838,crush&enemies,暴力恐怖
41849,bitch,低俗色情
41852,fuck,低俗色情
41873,patel&owns nj,涉敏
41877,niggas,涉敏
41877,stink,低俗色情
41878,baaaastard,低俗色情
41890,win-cest,低俗色情
41898,damn,低俗色情
41952,damn,低俗色情
41970,nigga&opp bitch,涉敏
41970,beat her ass and jaw,暴力恐怖
41972,little bitch,低俗色情
42022,tits,低俗色情
42025,stupid,价值观
42032,nasty ass,低俗色情
42057,get the rifle,暴力恐怖
42061,dope,低俗色情
42063,titties,低俗色情
42072,dead,涉敏
42072,have some shame,价值观
42079,lightest one&mixed looking one,涉敏
42082,shut up,低俗色情
42082,lish,涉敏
42084,shyt,低俗色情
42090,the fuck,低俗色情
42092,shit,低俗色情
42114,fucking,低俗色情
42128,hot,低俗色情
42131,scratchy snatchy,低俗色情
42138,criminal invaders,涉敏
42139,lmfao,低俗色情
42164,thicklizzie,涉政
42165,shit,低俗色情
42186,holy shit,低俗色情
42192,never stream again,涉敏
42207,hard dick,低俗色情
42240,nsfwtwt&nsfw&backshots&ass,低俗色情
42247,nsfwtwt&omorashi&pisskink,低俗色情
42253,hoe,低俗色情
42255,sexy body,低俗色情
42257,fuck,低俗色情
42257,feet,低俗色情
42267,fuckin,低俗色情
42267,splooge,低俗色情
42267,leakin down the inside,低俗色情
42267,nasty boy,低俗色情
42273,tplf,涉政
42275,musiim&hate&hindus,涉敏
42275,terrorist attacks&musiims&hindus,暴力恐怖
42275,chutiy@,低俗色情
42284,ffs,低俗色情
42289,getting hard,低俗色情
42299,gays,涉敏
42306,idiotic,低俗色情
42306,bobo,低俗色情
42308,shut up,低俗色情
42308,ctfu,低俗色情
42314,wef,涉政
42316,shit,低俗色情
42340,fart&ripping ass,低俗色情
42343,admin&useless,涉敏
42369,onlyfans,低俗色情
42374,beat tf outa,暴力恐怖
42375,nose goes up the wrong hole,低俗色情
42386,ass,低俗色情
42392,f*ck,低俗色情
42398,raped,低俗色情
42404,underage sex party,低俗色情
42404,masterbate,低俗色情
42404,underage girl,未成年
42405,lmfaoo,低俗色情
42409,stupid&spoilt child,价值观
42422,fuck,低俗色情
42433,goddanm,低俗色情
42435,🍑🍑,低俗色情
42442,feminized&🍆&👙,低俗色情
42467,came on,低俗色情
42471,no shit,低俗色情
42478,bitch,低俗色情
42511,rams police car,暴力恐怖
42511,qwhite,涉敏
42514,committed&straitjacket&rubber room&heavy sedation,暴力恐怖
42517,cagao,低俗色情
42524,serves cunt,低俗色情
42529,fight,暴力恐怖
42536,pussy,低俗色情
42537,lmfao,低俗色情
42543,boner,低俗色情
42555,get him,暴力恐怖
42563,assimilationist trannies,涉敏
42576,biting kink,低俗色情
42576,killed someone,暴力恐怖
42578,fucking,低俗色情
42599,lunatic,价值观
42611,schlong,低俗色情
42626,nude,低俗色情
42632,useless people,涉敏
42633,fuck you,低俗色情
42636,libtard,涉政
42641,retard,低俗色情
42641,sex organs removed or disfigured,低俗色情
42641,fucking,低俗色情
42646,white nationalist&christian stuff,涉政
42646,trumpers&tory alt rights,涉政
42646,wet dreams,低俗色情
42650,slut,低俗色情
42659,fucked up,低俗色情
42684,paedophile satanist lee hsien loong,涉政
42685,humbitch,低俗色情
42685,racist,涉敏
42704,fuck,低俗色情
42706,nigha,涉敏
42710,tear each other apart,暴力恐怖
42711,nazis,涉政
42732,rape capital of the world&gang raping old muslim ladies&murdering muslims for having beef,涉敏
42734,shit&ass,低俗色情
42746,pisshead,低俗色情
42771,tf,低俗色情
42780,beat on em,暴力恐怖
42783,nyebelin,低俗色情
42807,drugs&wtf,违法
42819,god damn,低俗色情
42834,hole-lee-sheit,低俗色情
42836,shit,低俗色情
42842,vagina&dusty and diseased,低俗色情
42845,slut,低俗色情
42848,feeding me everything you got,低俗色情
42860,stupid,价值观
42871,fucked up,低俗色情
42884,groping,低俗色情
42885,private video&photos&nudes&leaked onlyfans,低俗色情
42896,shit,低俗色情
42898,smutty&pissed up kerb licker,低俗色情
42900,bellend,低俗色情
42930,wet em up,暴力恐怖
42948,eff,低俗色情
42963,kill,暴力恐怖
42969,wtf&fcking,低俗色情
42987,fucking,低俗色情
42987,shitty,低俗色情
42992,sexy,低俗色情
43016,religious&cause of every war,宗教
43026,love&booty,低俗色情
43030,dope,低俗色情
43033,pos,低俗色情
43033,turd,低俗色情
43040,shit,低俗色情
43042,onlyfans,低俗色情
43047,holy shit,低俗色情
43047,fucking,低俗色情
43052,t’abuseee,涉敏
43068,beggars,涉敏
43078,sporosexual&polygamists&8 wives,低俗色情
43079,fucking,低俗色情
43079,goddamn,低俗色情
43080,delusional clown,涉敏
43082,fucking,低俗色情
43082,goddamn,低俗色情
43082,fuckin',低俗色情
43083,terrorists,暴力恐怖
43097,nuke threats,暴力恐怖
43100,dissociative id disorder&illegitimate kids,涉敏
43103,snowflake,价值观
43122,wtf,低俗色情
43130,tf,低俗色情
43162,pussy,低俗色情
43174,eating her ass,低俗色情
43174,cope harder,低俗色情
43181,engaged,涉敏
43183,daddy&gf,低俗色情
43187,dick&🍆,低俗色情
43187,#onlyfansbabe,低俗色情
43187,#dirtyjokes,低俗色情
43187,#sellingcontent,低俗色情
43189,rerards,低俗色情
43190,fucks&pussy,低俗色情
43203,sexy as fuck,低俗色情
43209,waste of human breath,价值观
43213,shit,低俗色情
43214,effin',低俗色情
43227,in the hell,低俗色情
43239,nazi ideology & practices,涉政
43239,american racism,涉敏
43240,restless coochie syndrome,低俗色情
43243,f*cking,低俗色情
43243,hell of a damn,低俗色情
43247,choke,低俗色情
43249,bastards,低俗色情
43250,duo content&of,低俗色情
43258,cretin&crook,涉敏
43268,daddy,低俗色情
43271,holy semence,低俗色情
43272,slap,暴力恐怖
43278,wearing that kid's skin as a windbreaker,暴力恐怖
43292,piss on you,低俗色情
43296,screw this lady,低俗色情
43308,fuck,低俗色情
43311,creep,涉敏
43320,talking shit,低俗色情
43338,poking your nose in where you don't belong,涉敏
43344,lmfaooo,低俗色情
43351,juicy,低俗色情
43354,tf,低俗色情
43376,spot every part of you,低俗色情
43380,kill it,暴力恐怖
43381,sexy,低俗色情
43381,bandook,暴力恐怖
43401,beat u up,暴力恐怖
43402,ass,低俗色情
43407,asian&stereotype,涉敏
43409,fake profile,涉敏
43414,kiddie porn,低俗色情
43419,lies&shame,涉政
43423,zelenskywarcriminal,涉政
43433,holy crap,低俗色情
43436,islamic control freaks,宗教
43441,bikini,低俗色情
43446,mmm&hopefully not for the last time,低俗色情
43461,abort male fetuses,涉敏
43468,bitch,低俗色情
43468,getting laid,低俗色情
43485,🐱,低俗色情
43485,niggas,涉敏
43496,shit,低俗色情
43522,baby girl,低俗色情
43522,weh tell me bout my mother,涉敏
43526,squirting&orgasm,低俗色情
43527,pedophile,低俗色情
43529,raper,低俗色情
43531,f'd,低俗色情
43537,shut up,低俗色情
43537,sef na nothing,低俗色情
43539,hateful&racist&xenophobic,涉敏
43543,slut,低俗色情
43546,fuckin',低俗色情
43556,fit thief,涉敏
43561,horny&sexy,低俗色情
43561,phatass,低俗色情
43561,cumdump&cumdumpster,低俗色情
43561,whore&slut,低俗色情
43561,threesome&foursome,低俗色情
43561,breeding_hole&breedmebaby&breedingcumdump,低俗色情
43561,orgy,低俗色情
43561,pawg4bbc&pawglatina,低俗色情
43561,creampiequeen&creampiegangbang,低俗色情
43562,concha&tu&madre,低俗色情
43563,shit hole,低俗色情
43578,sit down,涉敏
43581,unfuckingreal,低俗色情
43583,nud3s&link,低俗色情
43592,lock up trump,涉政
43599,whore,低俗色情
43599,cornwhoresseur,低俗色情
43600,bullshit,低俗色情
43608,endians,涉敏
43617,dumb,低俗色情
43617,wtf,低俗色情
43627,fight back,暴力恐怖
43632,tear ‘em down,暴力恐怖
43639,crapp,低俗色情
43641,corrupt system&fed,涉政
43643,dilf,低俗色情
43648,make out,低俗色情
43653,have sex,低俗色情
43698,american occupation soldiers,涉政
43698,من_قتلني,暴力恐怖
43698,انت_التالي,暴力恐怖
43698,زينب_ضحية_الاحتلال,涉政
43707,somalians&muslim,宗教
43722,loli&hard ass,低俗色情
43729,ass,低俗色情
43756,shit,低俗色情
43758,raping&forcing&forced,低俗色情
43758,rape&sex&nsfw&roleplay&porn,低俗色情
43760,traitorous rear end,涉政
43784,hot&link,低俗色情
43788,tinubu bats,涉政
43807,ain't shit,低俗色情
43808,esex,低俗色情
43809,tf,低俗色情
43826,yeye,低俗色情
43834,shit,低俗色情
43836,damn,低俗色情
43842,globalist puppets,涉政
43842,destroy the ethnic and cultural foundations,涉敏
43854,fuck,低俗色情
43864,anying,低俗色情
43866,holes&open,低俗色情
43879,wtf,低俗色情
43881,fkn,低俗色情
43884,pricks,低俗色情
43885,b*tch,低俗色情
43885,shit,低俗色情
43885,niggas,涉敏
43898,white people,涉敏
43898,insufferable,涉敏
43898,what the hell,低俗色情
43907,nigga,涉敏
43919,fake genders,涉敏
43919,pedo books,低俗色情
43934,nobody,涉敏
43941,fuck off,低俗色情
43958,drunker than 10 step dads,低俗色情
43959,shit,低俗色情
43966,talking shit,低俗色情
43970,cretin,低俗色情
43971,fkn&wtf,低俗色情
43984,teens&kids&children&leaked&gay kids&incest kids&nude&teen nude,低俗色情
43989,bitch,低俗色情
43994,jerking,低俗色情
43997,having sex,低俗色情
44001,hoes,低俗色情
44034,freaking&wtf,低俗色情
44041,sexy pits&nice spread,低俗色情
44045,niggas,涉敏
44048,stupid fuck,低俗色情
44048,holocaust,涉敏
44052,mdickie,低俗色情
44056,fuck,低俗色情
