text,category,misogyny,target
@DimaSadek ديما ليش التركيز على السيد حسن مع انوا ما سرق اموال الشعب؟ السنيورة وجنبلاط يلي نهبو البلد ما عم بتجيبي… https://t.co/Hvu5Dq4MSZ,none,none,none
@berrynawal الله يقويك ويحفظك وانتِ القوية وهني بلا أخلاق وخائنين لوطنهم والحمدالله على سلامتك,none,none,none
@DimaSadek اخرسي يا فاجرة,discredit,misogyny,active
@DimaSadek انضبي وعلى فكرة صايرا كتير بتلعي النفس واستحي بقى وفهمي عربي,discredit,misogyny,active
"@DimaSadek @HichamHaddad57 @LBCI_NEWS دخيل ربك 
تشرفي طرابلس انتي يا اشرف الناس",none,none,none
@DimaSadek ديما ما تنسي اليوم عندك صيد,none,none,none
"@yumnafawaz عن جد ست yumna,
يعني كل هل شي مزح ب مزح

اذا هيك يعني بلا هل القصه كلها!!
برأيي خليكي بالتغطيه الاعلاميه بس

يسعد مساكي",none,none,none
@yumnafawaz السيد بمحاولة فاشلة للتفريق بين الثوار مجموعات وفئات فانتبهو ولا تقعوا بالفخ,none,none,none
@IzzatKhallouf @Zaynab1298 @DimaSadek لا أعتقد انها تكن العداء لمقاومة. لكن كل اللبنانيين ضد وجود سلاح حزب الله. ال… https://t.co/B134Ccyq5f,none,none,none
@DimaSadek @Byoussef تضربي منك الو,discredit,misogyny,active
@DimaSadek كلي خرا بالاملية يعني,discredit,misogyny,active
@DimaSadek ما تحكي بس خليكي خرسانة يا زبالة,discredit,misogyny,active
"@yumnafawaz يمنى فواز
طلعتي وحدي منن",none,none,none
@yumnafawaz @Master69809265 حمد لله على سلامتك .. وربنا معاكم ان شاء الله,none,none,none
@yumnafawaz @LebISF @rayaelhassan عقبال ما يعتقلوكي و يحطوكي بشي زريبة �,discredit,misogyny,active
@yumnafawaz انتي هلق شخاخا الله يعطينا عمر تنشوفك بعمر التمانين كيف رح تكوني تفو على اصلك.,discredit,misogyny,active
@Zaynab1298 @DimaSadek يفتحو راسها ٣ شقف للتساوي     #ديما_حمالة_الحطب,threat of violence,misogyny,active
@yumnafawaz مش بس بلا مربى يا ام نص لسان، كمان بلا مستوى. انتي يا شبه الصحافية، شو فهمت من يلي قالو؟,stereotyping & objectification,misogyny,active
"@DimaSadek ما تجربي تغلطي 
ويلي بحاول يشوه صورة حزب الله ما ينسى انو لبنان اصغر من حلب 
بس هيك",none,none,none
@DimaSadek مش بس لح يقبرك لح يدعس بي قلبك,threat of violence,misogyny,active
@Sara_zein_ @DimaSadek لما الشعب كلو ثار ! كلو يعني كلو هيك رأيك,none,none,none
لما صحافية تتعرض لهل الحجم من الحملات من احزاب السلطة يعني هل صحافية عم تعمل شغلا على أكمل وجه وعم  تقول الحقيقة بو… https://t.co/ZQo6aPuw8D,none,none,none
@DimaSadek دمدوم مبين عليك مصغرة وخايفة,none,none,none
@DimaSadek يستقيل من الباب ويتكلف من الشباك كالعادة,none,none,none
@DimaSadek اسمالله عليكي وحواليكي.... ما فهمت شو قايل غلط؟ شو عم بتحاولي تقوليلنا من خلال عالتويت؟ انو عم بروق تيار… https://t.co/FBGPfJZoxR,discredit,misogyny,active
@yumnafawaz يمنى الف حمدلله عالسلامة ❤️�,none,none,none
@Joker10253197 @qiEPCmAm8RXJ14d صورلي ياها دخيلك بس تضربا اشفي غليلي @yumnafawaz,threat of violence,misogyny,active
@DimaSadek @LBCI_NEWS العمى ما ازنخك مش مهضومة,discredit,misogyny,active
@DimaSadek ديما العديمة,discredit,misogyny,active
@NicoleHajal @DimaSadek هيك بيصير لما يكون عنده امل,none,none,none
@DimaSadek يا عيب الشوم علين #كلن_يعني_كلن,none,none,none
"@Said71709716 @RaniaKaysar @DimaSadek لأنهم حوّلوا وزارات الدولة الى دكاكين 
وملكيات خاصة كلّ وزير بوزارته دون حسيب… https://t.co/R7EGoG3JpU",none,none,none
"ضبوها ل نانسي السبع رح ترمي الفتنة 
شكرا سمر بو خليل للتوضيح..مش مسلحة بس كأنو نانسي هسترت https://t.co/wpSYqwdPPW",discredit,misogyny,active
@DimaSadek انت الحقارة بعينها,discredit,misogyny,active
@yumnafawaz @AlfaTelecom @touchLebanon دخلك الطنجرة شو فيها اليوم؟,none,none,none
@Mano_bella__ @yumnafawaz انك عاملتيلها فلو ... انا ما بتحملها,none,none,none
"@DimaSadek يا غبيه
قال لا نؤيد إسقاط او استقالة الحكومة",discredit,misogyny,active
@DimaSadek ما رح نخليك تفقديلو ما تخافي �#ديما_الواطية,discredit,misogyny,active
@mahmoudbizri7 @shoferenvoy @yumnafawaz قلتلك عوي��,discredit,misogyny,active
@DimaSadek #ديما_الواطية الشرشوحة,discredit,misogyny,active
@DimaSadek يا جحشة مانك قليلة,discredit,misogyny,active
@yumnafawaz @ImaneIbrahim1 بس فرجيني وين اسم جبران على الورقة يا فهيمة.... لكن ابصر كم قابضين حتى تقومو بالحملة على… https://t.co/j2Ej1j77aY,none,none,none
@DimaSadek بعدين مين انت لتحدديلنا شو الممنوع وشو المسموح نحنا تكليفنا مناخدو بس من سيد الشرف�,none,none,none
@DimaSadek تصوري انو رءيس الجمهورية هو بشير الجميل ورءيس الوزراء هو رفيق الحريري يعني كيف كان بيكون بلدنا,none,none,none
@DimaSadek أد ماسقطو مابيصيرو أوطى منك ���#ديما_الواطية,discredit,misogyny,active
@DimaSadek السلاح بإيد الأخوت بيجرح  ورجال السيد أسياد النزال والسلاح زينتهن ، #استرخي_انت,none,none,none
@DimaSadek يا عاهرة صار وقتك,discredit,misogyny,active
@DimaSadek كلعادة بكل تويت الك منقول تفوه على شرفك �,discredit,misogyny,active
@Macadinahhas @DimaSadek يا حبيبتي وحدة بتعمل عشا لسياسيين و بس يصير في ثورة بتقوم ضدهم! هيك قصذي. خلص بشوفك هههه ع… https://t.co/2Au1GsGn4z,none,none,none
@yumnafawaz انتي كذابة كبيرة وكل أخبارك عن المناطق الشيعية كذب بكذب ، وكل الناس بتعرف هالشي ..بكفي أكل خرا ونفاق,discredit,misogyny,active
"@DimaSadek علم الحزب شامخ بساحات الانتصار وهو أكبر من المكاتب
نفتخر بعلمنا 
ولكل مقام علم",none,none,none
"@NicoleHajal عزيزتي نيكول لازم تاخدوا قرار بال ال بي سي 
او المتظاهرين احلى عالم والشيخ بيقعد عالارض مع المتظاهرين… https://t.co/FVhXsiGfmd",none,none,none
يا مريضة موتي #ديما_الواطية @DimaSadek https://t.co/VHXbKhxzlM,discredit,misogyny,active
"@DimaSadek هاهاهاها
اصمتي يا شنيعة يا ابنة السفارات",discredit,misogyny,active
@DimaSadek ولك يا بنت ستين كلب روحي اندحشي مع الدواعش اللي متلك بلكي بيتسكر تمك بشي ...............,discredit,misogyny,active
@berrynawal فرحانة يا عبيطة�,discredit,misogyny,active
@DimaSadek السيد قال العهد ما فيكم تسقطو  مش الحكومه,none,none,none
@DimaSadek يا ريت يا قليلة الأدب، يا بنت الشوارع، تعتزلي مهنة الإعلام لانك هتكتيها.. خليكي بالأزياء عالقليلة الناس ما بتسمع بذاءتك �,stereotyping & objectification,misogyny,active
@DimaSadek @Nada_Andraos من انت لتقولي ما المسموح وما المرفوض يا شمطاء,discredit,misogyny,active
@berrynawal قصة شعرك ما ظابطا ابدا يا نوال,none,none,none
@AbdooYaraa @DimaSadek يا رايت بتسدي بوزك,discredit,misogyny,active
@yumnafawaz @rayaelhassan خايفه على حالها ما يقطلوها متل ما قطلوا وسام الحسن,none,none,none
"@moeshamseddine @DimaSadek الواطيه
المهرجه.",discredit,misogyny,active
@DimaSadek يا عمي اندفسي سكتي !!!!! ما ازنخك انشالله يقبرك لنرتاح منك !!!!,damning,misogyny,active
@DimaSadek برافو ديما خليهن يعو شكلهن فلتو كلابهن ع تويتر وعالشوارع,none,none,none
@bassamhaidar @yumnafawaz ام نص لسان و ما بتشوف كمان.,stereotyping & objectification,misogyny,active
@DimaSadek ان شاء الله بسقطو زلاعيمك على المسالك البولية �,damning,misogyny,active
@jemnina_1 ما نانسي السبع صرلها من الصبح عم تحرض وتقول مجموعات حزبية,none,none,none
@DimaSadek والرئيس عون باقي والعهد باقي..والمؤامرة سقطت,none,none,none
@DimaSadek الله يقويكي ولله انك اجمل واحلى واجرء اعلاميه بلبنان كلو انا من المعجبيين فيكي كتير .. استاذه ديما الله يحميكي,none,none,none
@berrynawal متضامن معك,none,none,none
@DimaSadek واطية ونص,discredit,misogyny,active
@yumnafawaz ملف النازحين ملف اساسي.... اذا انت ما بهمك... في اكتر من نص الشعب اللبناني بهمه,none,none,none
@Rola53455987 @yumnafawaz فلت البلد ،حبيبتي شكلك بي كوما ،البلد عم ينهار اصلا ونحنا بدنا كل الي بل سلطة ينهاروا قبلوا #كلن_يعني_كلن,none,none,none
"@DimaSadek ولك استحي على حالك ما بتقدري جسمك تعود على البهدلة 
والمسبات يقطع عمرك شو حقودة ����",derailing,misogyny,active
@DimaSadek وااله رحمي اهلك ما بقي مسبة ما اكلوها من ووا عمايلك ��‍♀️ وحمييييهن الله لا يرحم ولا عضمة فيكي,damning,misogyny,active
@DimaSadek يا وقحة الفساد مستشري و مسرطن بس مش معناتا تتنفذ مطالب تنحي رئيس و استقالة حكومة و ترك الحال للصدف ... ا… https://t.co/ewzwloD7kE,discredit,misogyny,active
@DimaSadek @LBCI_NEWS عاهرة الإعلام,discredit,misogyny,active
@DimaSadek هيدي طلعت من فصيلتك حيوانه من درجة واطيه https://t.co/yPJtuazyGA,discredit,misogyny,active
@yumnafawaz @rayaelhassan حظك حلو انك ما كنتي تحت,none,none,none
@yumnafawaz مخابرات جيش يا هبلة,discredit,misogyny,active
@joellebouyounes يا عمّي طولي بالك ماشي الحال بس يتصالحو بيرجع كل شي متل قبل وأحسن ، للأسف هيدي السياسة بلبنان,none,none,none
@berrynawal هزورلت طعمرك ما ابشعك واسمكك ���,discredit,misogyny,active
@berrynawal يا ريتن كسّروكي,threat of violence,misogyny,active
@yumnafawaz معظم التعليقات فيها كلام قبيح هيك بدكم تعملو وطن !!!؟ يمنى فواز منعتذر منك,none,none,none
@yumnafawaz الله يعطيكي العافية ست يمنى ويحميكي شايف اكثر العالم بصفحتك يا ذباب إلكتروني يا منافقين وكذابين طبعا مع احترامي الكبير للمحترمين,none,none,none
